Index, Time, t(seconds), T1,T2,T3,T4,T5,T6,T7,T8,Tenv,Tavg,Tmin,Tmax,Trange,Tsigma,,ZnCl_2+citrate+cellulose+Na_2SiO_3
1, 2024/5/3 15:28:40,0.05,9.59,25.02,18.71,18.67,--,--,--,--,24.27,25.44,18.67,37.61,18.94,8.962953,,
2, 2024/5/3 15:28:41,1.05,9.61,24.95,18.7,18.65,--,--,--,--,24.25,25.4,18.65,37.56,18.91,8.944422,,
3, 2024/5/3 15:28:42,2.05,9.71,24.89,18.67,18.65,--,--,--,--,24.24,25.39,18.65,37.6,18.95,8.96721,,
4, 2024/5/3 15:28:43,3.05,9.69,24.93,18.71,18.63,--,--,--,--,24.25,25.41,18.63,37.62,18.99,8.973207,,
5, 2024/5/3 15:28:44,4.06,9.78,24.9,18.67,18.65,--,--,--,--,24.25,25.41,18.65,37.68,19.03,9.003994,,
6, 2024/5/3 15:28:45,5.06,9.86,24.86,18.74,18.66,--,--,--,--,24.25,25.43,18.66,37.72,19.06,9.000471,,
7, 2024/5/3 15:28:46,6.06,9.87,24.87,18.72,18.65,--,--,--,--,24.25,25.43,18.65,37.74,19.09,9.017479,,
8, 2024/5/3 15:28:47,7.06,9.96,24.84,18.71,18.64,--,--,--,--,24.24,25.44,18.64,37.8,19.16,9.04848,,
9, 2024/5/3 15:28:48,8.06,10.03,24.83,18.73,18.62,--,--,--,--,24.26,25.45,18.62,37.86,19.24,9.075467,,
10, 2024/5/3 15:28:49,9.06,10.09,24.8,18.72,18.6,--,--,--,--,24.25,25.44,18.6,37.89,19.29,9.095395,,
11, 2024/5/3 15:28:50,10.06,10.16,24.77,18.56,18.52,--,--,--,--,24.24,25.38,18.52,37.93,19.41,9.171951,,
12, 2024/5/3 15:28:51,11.07,10.15,24.78,18.49,18.51,--,--,--,--,24.25,25.37,18.49,37.93,19.44,9.192264,,
13, 2024/5/3 15:28:52,12.07,10.25,24.72,18.43,18.46,--,--,--,--,24.24,25.33,18.43,37.97,19.54,9.235369,,
14, 2024/5/3 15:28:53,13.07,10.29,24.74,18.43,18.42,--,--,--,--,24.25,25.34,18.42,38.03,19.61,9.273493,,
15, 2024/5/3 15:28:54,14.07,10.32,24.73,18.41,18.35,--,--,--,--,24.25,25.32,18.35,38.05,19.7,9.304613,,
16, 2024/5/3 15:28:55,15.07,10.37,24.7,18.37,18.27,--,--,--,--,24.24,25.29,18.27,38.07,19.8,9.342389,,
17, 2024/5/3 15:28:56,16.07,10.4,24.69,18.34,18.25,--,--,--,--,24.25,25.28,18.25,38.09,19.84,9.363514,,
18, 2024/5/3 15:28:57,17.07,10.5,24.64,18.35,18.19,--,--,--,--,24.24,25.27,18.19,38.14,19.95,9.396879,,
19, 2024/5/3 15:28:58,18.08,10.48,24.68,18.31,18.15,--,--,--,--,24.24,25.26,18.15,38.16,20.01,9.427503,,
20, 2024/5/3 15:28:59,19.08,10.58,24.63,18.29,18.12,--,--,--,--,24.25,25.25,18.12,38.21,20.09,9.460743,,
21, 2024/5/3 15:29:00,20.08,10.55,24.65,18.3,18.12,--,--,--,--,24.26,25.26,18.12,38.2,20.08,9.45453,,
22, 2024/5/3 15:29:01,21.08,10.62,24.63,18.29,18.11,--,--,--,--,24.25,25.26,18.11,38.25,20.14,9.481524,,
23, 2024/5/3 15:29:02,22.08,10.7,24.61,18.31,18.19,--,--,--,--,24.25,25.29,18.19,38.31,20.12,9.483244,,
24, 2024/5/3 15:29:03,23.08,10.76,24.57,18.35,18.24,--,--,--,--,24.24,25.31,18.24,38.33,20.09,9.468669,,
25, 2024/5/3 15:29:04,24.08,10.77,24.59,18.41,18.26,--,--,--,--,24.25,25.34,18.26,38.36,20.1,9.463468,,
26, 2024/5/3 15:29:05,25.08,10.81,24.56,18.39,18.23,--,--,--,--,24.24,25.33,18.23,38.37,20.14,9.479372,,
27, 2024/5/3 15:29:06,26.08,10.86,24.56,18.4,18.14,--,--,--,--,24.25,25.32,18.14,38.42,20.28,9.52241,,
28, 2024/5/3 15:29:07,27.09,10.84,24.57,18.35,18.14,--,--,--,--,24.25,25.31,18.14,38.41,20.27,9.530312,,
29, 2024/5/3 15:29:08,28.09,10.91,24.55,18.35,18.1,--,--,--,--,24.25,25.3,18.1,38.46,20.36,9.562566,,
30, 2024/5/3 15:29:09,29.09,10.96,24.54,18.31,18.09,--,--,--,--,24.24,25.3,18.09,38.5,20.41,9.592779,,
31, 2024/5/3 15:29:10,30.09,11,24.51,18.33,18.09,--,--,--,--,24.24,25.3,18.09,38.51,20.42,9.5915,,
32, 2024/5/3 15:29:11,31.09,11,24.51,18.26,18.11,--,--,--,--,24.25,25.29,18.11,38.51,20.4,9.603515,,
33, 2024/5/3 15:29:12,32.09,11.02,24.49,18.13,18.04,--,--,--,--,24.25,25.23,18.04,38.51,20.47,9.652022,,
34, 2024/5/3 15:29:13,33.1,11.1,24.46,18.11,18.21,--,--,--,--,24.25,25.27,18.11,38.56,20.45,9.637027,,
35, 2024/5/3 15:29:14,34.1,11.13,24.49,18.02,18.49,--,--,--,--,24.25,25.34,18.02,38.62,20.6,9.620693,,
36, 2024/5/3 15:29:15,35.1,11.17,24.45,17.93,18.67,--,--,--,--,24.25,25.36,17.93,38.62,20.69,9.600245,,
37, 2024/5/3 15:29:16,36.1,11.18,24.44,17.93,18.79,--,--,--,--,24.25,25.38,17.93,38.62,20.69,9.572255,,
38, 2024/5/3 15:29:17,37.1,11.21,24.45,17.91,18.81,--,--,--,--,24.24,25.4,17.91,38.66,20.75,9.591589,,
39, 2024/5/3 15:29:18,38.1,11.24,24.42,17.87,18.81,--,--,--,--,24.25,25.38,17.87,38.66,20.79,9.601171,,
40, 2024/5/3 15:29:19,39.1,11.28,24.42,17.88,18.76,--,--,--,--,24.25,25.38,17.88,38.7,20.82,9.628446,,
41, 2024/5/3 15:29:20,40.11,11.32,24.41,17.87,18.68,--,--,--,--,24.25,25.36,17.87,38.73,20.86,9.662976,,
42, 2024/5/3 15:29:21,41.11,11.33,24.41,17.83,18.66,--,--,--,--,24.25,25.35,17.83,38.74,20.91,9.682539,,
43, 2024/5/3 15:29:22,42.12,11.37,24.37,17.82,18.59,--,--,--,--,24.25,25.32,17.82,38.74,20.92,9.70016,,
44, 2024/5/3 15:29:23,43.14,11.41,24.37,17.78,18.55,--,--,--,--,24.25,25.31,17.78,38.78,21,9.738163,,
45, 2024/5/3 15:29:24,44.15,11.43,24.37,17.8,18.5,--,--,--,--,24.26,25.31,17.8,38.8,21,9.753842,,
46, 2024/5/3 15:29:25,45.16,11.47,24.37,17.77,18.45,--,--,--,--,24.25,25.3,17.77,38.84,21.07,9.791618,,
47, 2024/5/3 15:29:26,46.18,11.49,24.37,17.74,18.41,--,--,--,--,24.25,25.28,17.74,38.86,21.12,9.817849,,
48, 2024/5/3 15:29:27,47.2,11.49,24.36,17.73,18.38,--,--,--,--,24.25,25.27,17.73,38.85,21.12,9.822519,,
49, 2024/5/3 15:29:28,48.23,11.55,24.33,17.75,18.31,--,--,--,--,24.26,25.26,17.75,38.88,21.13,9.846816,,
50, 2024/5/3 15:29:29,49.25,11.56,24.33,17.75,18.28,--,--,--,--,24.26,25.25,17.75,38.89,21.14,9.858487,,
51, 2024/5/3 15:29:30,50.26,11.6,24.31,17.77,18.23,--,--,--,--,24.24,25.24,17.77,38.91,21.14,9.873909,,
52, 2024/5/3 15:29:31,51.27,11.61,24.3,17.91,18.13,--,--,--,--,24.25,25.25,17.91,38.91,21,9.862481,,
53, 2024/5/3 15:29:32,52.29,11.66,24.29,17.94,18.05,--,--,--,--,24.24,25.25,17.94,38.95,21.01,9.892591,,
54, 2024/5/3 15:29:33,53.31,11.71,24.28,17.96,18.04,--,--,--,--,24.25,25.26,17.96,38.99,21.03,9.908315,,
55, 2024/5/3 15:29:34,54.33,11.68,24.28,17.98,18.05,--,--,--,--,24.25,25.26,17.98,38.96,20.98,9.887116,,
56, 2024/5/3 15:29:35,55.34,11.74,24.28,17.95,17.99,--,--,--,--,24.25,25.25,17.95,39.02,21.07,9.936781,,
57, 2024/5/3 15:29:36,56.36,11.77,24.24,17.92,17.99,--,--,--,--,24.25,25.23,17.92,39.01,21.09,9.938473,,
58, 2024/5/3 15:29:37,57.38,11.82,24.23,17.97,18,--,--,--,--,24.25,25.25,17.97,39.05,21.08,9.942062,,
59, 2024/5/3 15:29:39,58.39,11.81,24.24,18,18.07,--,--,--,--,24.26,25.28,18,39.05,21.05,9.917989,,
60, 2024/5/3 15:29:40,59.41,11.86,24.21,18.06,18.08,--,--,--,--,24.25,25.29,18.06,39.07,21.01,9.909494,,
61, 2024/5/3 15:29:41,60.42,11.86,24.24,18.02,18.05,--,--,--,--,24.25,25.29,18.02,39.1,21.08,9.941104,,
62, 2024/5/3 15:29:42,61.44,11.89,24.21,17.99,18.07,--,--,--,--,24.25,25.28,17.99,39.1,21.11,9.942888,,
63, 2024/5/3 15:29:43,62.46,11.92,24.22,18,18.03,--,--,--,--,24.26,25.29,18,39.14,21.14,9.968893,,
64, 2024/5/3 15:29:44,63.47,11.97,24.16,17.97,18,--,--,--,--,24.25,25.25,17.97,39.13,21.16,9.977489,,
65, 2024/5/3 15:29:45,64.48,11.98,24.17,17.93,17.96,--,--,--,--,24.25,25.24,17.93,39.15,21.22,10.00642,,
66, 2024/5/3 15:29:46,65.49,11.93,24.21,17.9,17.93,--,--,--,--,24.25,25.23,17.9,39.14,21.24,10.01732,,
67, 2024/5/3 15:29:47,66.5,11.99,24.2,17.88,17.92,--,--,--,--,24.26,25.24,17.88,39.19,21.31,10.04753,,
68, 2024/5/3 15:29:48,67.52,12.06,24.15,17.93,17.93,--,--,--,--,24.25,25.24,17.93,39.21,21.28,10.04106,,
69, 2024/5/3 15:29:49,68.53,12.04,24.16,17.89,17.92,--,--,--,--,24.24,25.23,17.89,39.2,21.31,10.0488,,
70, 2024/5/3 15:29:50,69.54,12.05,24.14,17.89,17.95,--,--,--,--,24.25,25.23,17.89,39.19,21.3,10.03645,,
71, 2024/5/3 15:29:51,70.55,12.14,24.14,17.9,17.95,--,--,--,--,24.25,25.26,17.9,39.28,21.38,10.07576,,
72, 2024/5/3 15:29:52,71.56,12.13,24.13,17.94,17.95,--,--,--,--,24.26,25.26,17.94,39.26,21.32,10.05655,,
73, 2024/5/3 15:29:53,72.57,12.12,24.14,17.99,17.99,--,--,--,--,24.26,25.28,17.99,39.26,21.27,10.03495,,
74, 2024/5/3 15:29:54,73.58,12.18,24.12,17.94,17.86,--,--,--,--,24.25,25.24,17.86,39.3,21.44,10.09678,,
75, 2024/5/3 15:29:55,74.59,12.21,24.08,17.87,17.74,--,--,--,--,24.25,25.18,17.74,39.29,21.55,10.13746,,
76, 2024/5/3 15:29:56,75.6,12.22,24.1,17.8,17.72,--,--,--,--,24.25,25.17,17.72,39.32,21.6,10.17357,,
77, 2024/5/3 15:29:57,76.62,12.26,24.09,17.78,17.76,--,--,--,--,24.25,25.18,17.76,39.35,21.59,10.18235,,
78, 2024/5/3 15:29:58,77.63,12.27,24.08,17.82,17.78,--,--,--,--,24.25,25.2,17.78,39.35,21.57,10.1676,,
79, 2024/5/3 15:29:59,78.65,12.29,24.09,17.86,17.83,--,--,--,--,24.26,25.23,17.83,39.38,21.55,10.15991,,
80, 2024/5/3 15:30:00,79.67,12.3,24.09,17.97,17.88,--,--,--,--,24.26,25.27,17.88,39.39,21.51,10.1259,,
81, 2024/5/3 15:30:01,80.68,12.37,24.06,17.94,17.92,--,--,--,--,24.25,25.28,17.92,39.43,21.51,10.14147,,
82, 2024/5/3 15:30:02,81.69,12.33,24.08,17.89,17.91,--,--,--,--,24.26,25.26,17.89,39.41,21.52,10.14703,,
83, 2024/5/3 15:30:03,82.71,12.34,24.07,17.88,17.8,--,--,--,--,24.26,25.23,17.8,39.41,21.61,10.17592,,
84, 2024/5/3 15:30:04,83.73,12.42,24.04,17.85,17.73,--,--,--,--,24.26,25.21,17.73,39.46,21.73,10.22283,,
85, 2024/5/3 15:30:05,84.74,12.46,24.01,17.83,17.71,--,--,--,--,24.25,25.19,17.71,39.47,21.76,10.23659,,
86, 2024/5/3 15:30:06,85.76,12.41,24.08,17.75,17.65,--,--,--,--,24.26,25.18,17.65,39.49,21.84,10.28112,,
87, 2024/5/3 15:30:07,86.78,12.51,24.01,17.72,17.63,--,--,--,--,24.26,25.16,17.63,39.52,21.89,10.30573,,
88, 2024/5/3 15:30:08,87.78,12.51,24.02,17.73,17.59,--,--,--,--,24.26,25.16,17.59,39.53,21.94,10.31792,,
89, 2024/5/3 15:30:09,88.79,12.53,24,17.73,17.6,--,--,--,--,24.25,25.15,17.6,39.53,21.93,10.31509,,
90, 2024/5/3 15:30:10,89.79,12.54,23.98,17.78,17.66,--,--,--,--,24.25,25.17,17.66,39.52,21.86,10.28345,,
91, 2024/5/3 15:30:11,90.79,12.49,24.03,17.85,17.72,--,--,--,--,24.25,25.22,17.72,39.52,21.8,10.25298,,
92, 2024/5/3 15:30:12,91.79,12.57,23.98,17.78,17.57,--,--,--,--,24.26,25.16,17.57,39.55,21.98,10.31939,,
93, 2024/5/3 15:30:13,92.79,12.61,23.97,17.76,17.51,--,--,--,--,24.26,25.14,17.51,39.58,22.07,10.35264,,
94, 2024/5/3 15:30:14,93.79,12.6,24,17.75,17.49,--,--,--,--,24.26,25.15,17.49,39.6,22.11,10.3698,,
95, 2024/5/3 15:30:15,94.79,12.61,23.97,17.71,17.45,--,--,--,--,24.25,25.12,17.45,39.58,22.13,10.37928,,
96, 2024/5/3 15:30:16,95.8,12.63,23.98,17.71,17.46,--,--,--,--,24.26,25.13,17.46,39.61,22.15,10.39095,,
97, 2024/5/3 15:30:17,96.79,12.7,23.94,17.71,17.47,--,--,--,--,24.26,25.13,17.47,39.64,22.17,10.40169,,
98, 2024/5/3 15:30:18,97.8,12.76,23.9,17.71,17.49,--,--,--,--,24.24,25.13,17.49,39.66,22.17,10.4054,,
99, 2024/5/3 15:30:19,98.8,12.69,23.97,17.71,17.53,--,--,--,--,24.26,25.16,17.53,39.66,22.13,10.39684,,
100, 2024/5/3 15:30:20,99.8,12.76,23.93,17.71,17.55,--,--,--,--,24.26,25.16,17.55,39.69,22.14,10.40522,,
101, 2024/5/3 15:30:21,100.8,12.76,23.92,17.68,17.58,--,--,--,--,24.25,25.15,17.58,39.68,22.1,10.40027,,
102, 2024/5/3 15:30:22,101.8,12.78,23.93,17.67,17.54,--,--,--,--,24.26,25.15,17.54,39.71,22.17,10.42652,,
103, 2024/5/3 15:30:23,102.81,12.79,23.92,17.68,17.54,--,--,--,--,24.25,25.15,17.54,39.71,22.17,10.42396,,
104, 2024/5/3 15:30:24,103.81,12.82,23.87,17.67,17.55,--,--,--,--,24.25,25.13,17.55,39.69,22.14,10.4138,,
105, 2024/5/3 15:30:25,104.81,12.78,23.95,17.7,17.52,--,--,--,--,24.26,25.16,17.52,39.73,22.21,10.43388,,
106, 2024/5/3 15:30:26,105.81,12.84,23.93,17.71,17.56,--,--,--,--,24.27,25.18,17.56,39.77,22.21,10.44004,,
107, 2024/5/3 15:30:27,106.81,12.89,23.89,17.7,17.53,--,--,--,--,24.26,25.16,17.53,39.78,22.25,10.45376,,
108, 2024/5/3 15:30:28,107.81,12.85,23.91,17.71,17.53,--,--,--,--,24.26,25.17,17.53,39.76,22.23,10.44237,,
109, 2024/5/3 15:30:29,108.81,12.92,23.86,17.69,17.56,--,--,--,--,24.25,25.16,17.56,39.78,22.22,10.44841,,
110, 2024/5/3 15:30:30,109.82,12.94,23.88,17.72,17.54,--,--,--,--,24.25,25.18,17.54,39.82,22.28,10.46507,,
111, 2024/5/3 15:30:31,110.82,12.91,23.88,17.67,17.59,--,--,--,--,24.26,25.17,17.59,39.79,22.2,10.45088,,
112, 2024/5/3 15:30:32,111.82,12.93,23.9,17.72,17.6,--,--,--,--,24.26,25.2,17.6,39.83,22.23,10.45546,,
113, 2024/5/3 15:30:33,112.82,12.95,23.87,17.73,17.63,--,--,--,--,24.25,25.2,17.63,39.82,22.19,10.44073,,
114, 2024/5/3 15:30:34,113.82,13.01,23.82,17.73,17.64,--,--,--,--,24.25,25.19,17.64,39.83,22.19,10.44235,,
115, 2024/5/3 15:30:35,114.82,13.03,23.84,17.71,17.67,--,--,--,--,24.25,25.21,17.67,39.87,22.2,10.45883,,
116, 2024/5/3 15:30:36,115.82,13.02,23.83,17.78,17.7,--,--,--,--,24.25,25.23,17.7,39.85,22.15,10.42545,,
117, 2024/5/3 15:30:37,116.82,13,23.87,17.8,17.79,--,--,--,--,24.26,25.27,17.79,39.87,22.08,10.40887,,
118, 2024/5/3 15:30:38,117.83,13.08,23.82,17.87,17.81,--,--,--,--,24.26,25.29,17.81,39.9,22.09,10.40092,,
119, 2024/5/3 15:30:39,118.83,13.12,23.8,17.88,17.86,--,--,--,--,24.26,25.3,17.86,39.92,22.06,10.39578,,
120, 2024/5/3 15:30:40,119.83,13.09,23.79,17.86,17.86,--,--,--,--,24.25,25.29,17.86,39.88,22.02,10.38172,,
121, 2024/5/3 15:30:41,120.83,13.12,23.79,17.82,17.86,--,--,--,--,24.25,25.28,17.82,39.91,22.09,10.40533,,
122, 2024/5/3 15:30:42,121.83,13.13,23.82,17.79,17.8,--,--,--,--,24.25,25.28,17.79,39.95,22.16,10.44579,,
123, 2024/5/3 15:30:43,122.83,13.11,23.81,17.79,17.82,--,--,--,--,24.25,25.27,17.79,39.92,22.13,10.42688,,
124, 2024/5/3 15:30:44,123.83,13.14,23.8,17.77,17.8,--,--,--,--,24.26,25.27,17.77,39.94,22.17,10.4457,,
125, 2024/5/3 15:30:45,124.84,13.17,23.79,17.81,17.77,--,--,--,--,24.27,25.27,17.77,39.96,22.19,10.4526,,
126, 2024/5/3 15:30:46,125.84,13.19,23.8,17.81,17.72,--,--,--,--,24.26,25.27,17.72,39.99,22.27,10.47872,,
127, 2024/5/3 15:30:47,126.84,13.19,23.79,17.8,17.76,--,--,--,--,24.26,25.27,17.76,39.98,22.22,10.46674,,
128, 2024/5/3 15:30:48,127.84,13.2,23.78,17.77,17.71,--,--,--,--,24.25,25.25,17.71,39.98,22.27,10.48576,,
129, 2024/5/3 15:30:49,128.84,13.22,23.78,17.76,17.66,--,--,--,--,24.26,25.24,17.66,40,22.34,10.50949,,
130, 2024/5/3 15:30:50,129.84,13.23,23.76,17.76,17.67,--,--,--,--,24.26,25.23,17.67,39.99,22.32,10.50223,,
131, 2024/5/3 15:30:51,130.84,13.29,23.72,17.74,17.65,--,--,--,--,24.26,25.22,17.65,40.01,22.36,10.5208,,
132, 2024/5/3 15:30:52,131.84,13.26,23.74,17.74,17.6,--,--,--,--,24.25,25.21,17.6,40,22.4,10.5283,,
133, 2024/5/3 15:30:53,132.85,13.25,23.76,17.72,17.61,--,--,--,--,24.26,25.21,17.61,40.01,22.4,10.5355,,
134, 2024/5/3 15:30:54,133.85,13.28,23.75,17.71,17.58,--,--,--,--,24.25,25.21,17.58,40.03,22.45,10.55436,,
135, 2024/5/3 15:30:55,134.85,13.27,23.77,17.69,17.57,--,--,--,--,24.25,25.21,17.57,40.04,22.47,10.56638,,
136, 2024/5/3 15:30:56,135.85,13.36,23.7,17.68,17.57,--,--,--,--,24.25,25.19,17.57,40.06,22.49,10.57748,,
137, 2024/5/3 15:30:57,136.85,13.37,23.7,17.66,17.53,--,--,--,--,24.25,25.18,17.53,40.07,22.54,10.59651,,
138, 2024/5/3 15:30:58,137.85,13.33,23.74,17.67,17.49,--,--,--,--,24.26,25.18,17.49,40.07,22.58,10.60416,,
139, 2024/5/3 15:30:59,138.86,13.33,23.73,17.68,17.46,--,--,--,--,24.26,25.17,17.46,40.06,22.6,10.60428,,
140, 2024/5/3 15:31:00,139.86,13.4,23.68,17.65,17.48,--,--,--,--,24.25,25.16,17.48,40.08,22.6,10.61543,,
141, 2024/5/3 15:31:01,140.86,13.4,23.69,17.64,17.46,--,--,--,--,24.25,25.16,17.46,40.09,22.63,10.62738,,
142, 2024/5/3 15:31:02,141.86,13.43,23.68,17.67,17.53,--,--,--,--,24.25,25.19,17.53,40.11,22.58,10.61273,,
143, 2024/5/3 15:31:03,142.86,13.42,23.69,17.65,17.54,--,--,--,--,24.25,25.19,17.54,40.11,22.57,10.61513,,
144, 2024/5/3 15:31:04,143.86,13.45,23.69,17.69,17.57,--,--,--,--,24.27,25.21,17.57,40.14,22.57,10.61254,,
145, 2024/5/3 15:31:05,144.86,13.43,23.71,17.69,17.59,--,--,--,--,24.26,25.22,17.59,40.14,22.55,10.60789,,
146, 2024/5/3 15:31:06,145.87,13.47,23.68,17.66,17.58,--,--,--,--,24.26,25.21,17.58,40.15,22.57,10.62185,,
147, 2024/5/3 15:31:07,146.87,13.52,23.64,17.7,17.6,--,--,--,--,24.26,25.21,17.6,40.16,22.56,10.61205,,
148, 2024/5/3 15:31:08,147.87,13.51,23.66,17.67,17.59,--,--,--,--,24.25,25.21,17.59,40.17,22.58,10.62634,,
149, 2024/5/3 15:31:09,148.87,13.51,23.68,17.69,17.5,--,--,--,--,24.26,25.2,17.5,40.19,22.69,10.65275,,
150, 2024/5/3 15:31:10,149.87,13.53,23.66,17.63,17.4,--,--,--,--,24.26,25.16,17.4,40.19,22.79,10.69083,,
151, 2024/5/3 15:31:11,150.87,13.55,23.63,17.66,17.38,--,--,--,--,24.26,25.15,17.38,40.18,22.8,10.68374,,
152, 2024/5/3 15:31:12,151.87,13.52,23.68,17.71,17.42,--,--,--,--,24.27,25.19,17.42,40.2,22.78,10.6721,,
153, 2024/5/3 15:31:13,152.87,13.56,23.66,17.77,17.59,--,--,--,--,24.25,25.25,17.59,40.22,22.63,10.62626,,
154, 2024/5/3 15:31:14,153.88,13.58,23.63,17.8,17.65,--,--,--,--,24.26,25.26,17.65,40.21,22.56,10.60001,,
155, 2024/5/3 15:31:15,154.88,13.59,23.63,17.8,17.7,--,--,--,--,24.25,25.28,17.7,40.22,22.52,10.59277,,
156, 2024/5/3 15:31:16,155.88,13.64,23.63,17.82,17.7,--,--,--,--,24.26,25.29,17.7,40.27,22.57,10.61159,,
157, 2024/5/3 15:31:17,156.88,13.64,23.63,17.78,17.64,--,--,--,--,24.26,25.27,17.64,40.27,22.63,10.6353,,
158, 2024/5/3 15:31:18,157.88,13.62,23.63,17.82,17.59,--,--,--,--,24.26,25.26,17.59,40.25,22.66,10.62853,,
159, 2024/5/3 15:31:19,158.88,13.66,23.62,17.82,17.67,--,--,--,--,24.26,25.29,17.67,40.28,22.61,10.62343,,
160, 2024/5/3 15:31:20,159.88,13.65,23.62,17.81,17.71,--,--,--,--,24.26,25.29,17.71,40.27,22.56,10.61153,,
161, 2024/5/3 15:31:21,160.88,13.66,23.62,17.77,17.6,--,--,--,--,24.26,25.26,17.6,40.28,22.68,10.65189,,
162, 2024/5/3 15:31:22,161.89,13.68,23.62,17.73,17.47,--,--,--,--,24.26,25.22,17.47,40.3,22.83,10.70189,,
163, 2024/5/3 15:31:23,162.89,13.73,23.63,17.71,17.51,--,--,--,--,24.26,25.24,17.51,40.36,22.85,10.72517,,
164, 2024/5/3 15:31:24,163.89,13.68,23.62,17.72,17.51,--,--,--,--,24.26,25.23,17.51,40.3,22.79,10.69459,,
165, 2024/5/3 15:31:25,164.89,13.74,23.6,17.68,17.41,--,--,--,--,24.25,25.2,17.41,40.34,22.93,10.74673,,
166, 2024/5/3 15:31:26,165.89,13.72,23.61,17.66,17.4,--,--,--,--,24.25,25.19,17.4,40.33,22.93,10.74916,,
167, 2024/5/3 15:31:27,166.89,13.75,23.59,17.69,17.41,--,--,--,--,24.25,25.2,17.41,40.34,22.93,10.74435,,
168, 2024/5/3 15:31:28,167.89,13.76,23.6,17.73,17.48,--,--,--,--,24.27,25.23,17.48,40.36,22.88,10.72759,,
169, 2024/5/3 15:31:29,168.9,13.8,23.58,17.72,17.5,--,--,--,--,24.26,25.23,17.5,40.38,22.88,10.73445,,
170, 2024/5/3 15:31:30,169.9,13.76,23.58,17.74,17.53,--,--,--,--,24.26,25.24,17.53,40.34,22.81,10.70377,,
171, 2024/5/3 15:31:31,170.9,13.78,23.59,17.72,17.55,--,--,--,--,24.26,25.25,17.55,40.37,22.82,10.71779,,
172, 2024/5/3 15:31:32,171.9,13.82,23.55,17.74,17.59,--,--,--,--,24.26,25.25,17.59,40.37,22.78,10.70347,,
173, 2024/5/3 15:31:33,172.9,13.84,23.54,17.72,17.59,--,--,--,--,24.26,25.25,17.59,40.38,22.79,10.71284,,
174, 2024/5/3 15:31:34,173.9,13.84,23.56,17.73,17.63,--,--,--,--,24.25,25.27,17.63,40.4,22.77,10.71043,,
